transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_yn,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item_yn
25831,2019-04-16,8:59:40,3,14,0,N,1,1,34,2,4.9,2.45,N
25832,2019-04-16,7:45:12,3,20,0,Y,1,1,35,2,6.2,3.1,N
25833,2019-04-16,8:11:09,3,20,0,Y,1,1,23,1,2.5,2.5,N
25834,2019-04-16,9:12:58,3,20,0,Y,1,1,38,1,3.75,3.75,N
25835,2019-04-16,9:12:58,3,20,0,Y,1,2,84,2,1.6,0.8,N
25836,2019-04-16,9:12:58,3,20,0,Y,1,5,74,1,3.5,3.5,N
25837,2019-04-16,9:12:58,3,20,0,Y,7,1,9,1,22.5,22.5,N
25838,2019-04-16,8:27:52,3,14,342,Y,1,1,53,2,6,3,N
25839,2019-04-16,10:10:26,3,14,463,Y,1,1,53,1,3,3,N
25840,2019-04-16,7:22:44,3,20,0,Y,1,1,38,2,7.5,3.75,N
25841,2019-04-16,7:22:44,3,20,0,Y,1,2,63,2,1.6,0.8,N
25842,2019-04-16,10:45:54,3,20,0,N,1,1,52,2,5,2.5,N
25843,2019-04-16,8:18:00,3,20,0,Y,1,1,31,2,4.4,2.2,N
25844,2019-04-16,7:54:42,3,14,0,Y,1,1,53,1,3,3,N
25845,2019-04-16,7:53:07,3,14,674,Y,1,1,49,2,6,3,N
25846,2019-04-16,7:10:22,3,14,0,Y,1,1,43,1,3,3,N
25847,2019-04-16,10:21:41,3,20,652,N,1,1,26,2,6,3,N
25848,2019-04-16,7:31:08,3,16,227,N,1,1,57,1,3.1,3.1,N
25849,2019-04-16,8:43:49,3,14,0,N,1,1,40,2,7.5,3.75,N
25850,2019-04-16,8:43:49,3,14,0,N,1,2,63,1,0.8,0.8,N
25851,2019-04-16,8:00:18,3,16,0,Y,1,1,54,1,2.5,2.5,N
25852,2019-04-16,10:49:58,3,16,0,Y,1,1,43,2,6,3,N
25853,2019-04-16,10:49:58,3,16,0,Y,1,5,69,1,3.25,3.25,N
25854,2019-04-16,7:38:23,3,14,0,N,1,1,33,2,7,3.5,N
25855,2019-04-16,9:37:41,3,20,332,Y,1,1,23,1,2.5,2.5,N
25856,2019-04-16,9:36:36,3,14,0,N,1,1,25,1,2.2,2.2,N
25857,2019-04-16,7:08:52,3,14,0,N,1,1,28,2,4,2,N
25858,2019-04-16,10:34:54,3,14,0,Y,1,1,51,2,6,3,N
25859,2019-04-16,9:21:11,3,16,0,N,1,1,50,2,5,2.5,N
25860,2019-04-16,9:21:11,3,16,0,N,1,5,74,1,3.5,3.5,N
25861,2019-04-16,8:17:34,3,16,468,Y,1,1,46,1,2.5,2.5,N
25862,2019-04-16,10:00:20,3,16,0,N,1,1,51,2,6,3,N
25863,2019-04-16,10:00:20,3,16,0,N,1,5,78,1,4.5,4.5,N
25864,2019-04-16,9:37:41,3,16,0,N,1,1,46,1,2.5,2.5,N
25865,2019-04-16,10:08:26,3,14,0,N,1,1,52,1,2.5,2.5,N
25866,2019-04-16,8:38:34,3,20,0,N,1,1,56,1,2.55,2.55,N
25867,2019-04-16,8:38:34,3,20,0,N,1,5,69,1,3.25,3.25,N
25868,2019-04-16,9:33:59,3,16,0,Y,1,1,50,1,2.5,2.5,N
25869,2019-04-16,7:38:35,3,14,0,N,1,1,55,2,8,4,N
25870,2019-04-16,9:07:41,3,20,0,N,1,1,32,1,3,3,N
25871,2019-04-16,9:07:41,3,20,0,N,1,5,74,1,3.5,3.5,N
25872,2019-04-16,7:23:58,3,16,0,Y,1,1,51,2,6,3,N
25873,2019-04-16,10:32:27,3,16,0,N,1,1,38,2,7.5,3.75,N
25874,2019-04-16,10:32:27,3,16,0,N,1,2,65,2,1.6,0.8,N
25875,2019-04-16,10:32:27,3,16,0,N,7,1,5,1,15,15,N
25876,2019-04-16,7:45:08,3,14,0,N,1,1,44,2,5,2.5,N
25877,2019-04-16,7:48:37,3,20,0,N,1,1,37,2,6,3,N
25878,2019-04-16,7:48:37,3,20,0,N,1,2,63,1,0.8,0.8,N
25879,2019-04-16,7:48:37,3,20,0,N,7,1,16,1,8.95,8.95,N
25880,2019-04-16,10:41:01,3,20,396,Y,1,1,28,2,4,2,N
25881,2019-04-16,10:41:01,3,20,396,Y,1,5,70,1,3.25,3.25,N
25882,2019-04-16,10:12:55,3,16,0,Y,1,1,41,2,8.5,4.25,N
25883,2019-04-16,10:12:55,3,16,0,Y,1,2,84,2,1.6,0.8,N
25884,2019-04-16,10:12:55,3,16,0,Y,1,5,79,1,3.75,3.75,N
25885,2019-04-16,7:35:20,3,16,55,N,1,1,31,1,2.2,2.2,N
25886,2019-04-16,7:12:12,3,16,301,N,1,1,36,1,3.75,3.75,N
25887,2019-04-16,7:12:12,3,16,301,N,1,5,71,1,3.75,3.75,N
25888,2019-04-16,8:51:37,3,20,0,N,1,1,33,1,3.5,3.5,N
25889,2019-04-16,9:30:26,3,20,0,N,1,1,61,1,4.75,4.75,N
25890,2019-04-16,9:06:20,3,16,0,N,1,1,24,2,6,3,N
25891,2019-04-16,8:05:45,3,16,0,Y,1,1,55,2,8,4,N
25892,2019-04-16,8:34:46,3,14,48,Y,1,1,33,2,7,3.5,N
25893,2019-04-16,10:51:48,3,20,0,Y,1,1,40,1,3.75,3.75,N
25894,2019-04-16,10:51:48,3,20,0,Y,1,2,84,1,0.8,0.8,N
25895,2019-04-16,10:51:48,3,20,0,Y,1,5,70,1,3.25,3.25,N
25896,2019-04-16,8:01:54,3,14,0,Y,1,1,39,2,8.5,4.25,N
25897,2019-04-16,8:01:54,3,14,0,Y,1,2,63,1,0.8,0.8,N
25898,2019-04-16,8:45:54,3,14,0,N,1,1,29,1,2.5,2.5,N
25899,2019-04-16,10:41:03,3,16,0,Y,1,1,47,1,3,3,N
25900,2019-04-16,8:38:18,3,16,0,Y,1,1,33,1,3.5,3.5,N
25901,2019-04-16,8:33:40,3,20,70,Y,1,1,28,1,2,2,N
25902,2019-04-16,10:11:24,3,16,0,Y,1,1,46,1,2.5,2.5,N
25903,2019-04-16,8:21:56,3,14,0,Y,1,1,55,2,8,4,N
25904,2019-04-16,9:45:18,3,14,0,N,1,1,57,1,3.1,3.1,N
25905,2019-04-16,8:40:10,3,20,0,N,1,1,30,2,6,3,N
25906,2019-04-16,8:40:10,3,20,0,N,1,5,72,1,3.25,3.25,N
25907,2019-04-16,7:50:08,3,20,0,Y,1,1,51,2,6,3,N
25908,2019-04-16,10:33:29,3,16,0,Y,1,1,47,1,3,3,N
25909,2019-04-16,10:33:29,3,16,0,Y,1,5,73,1,3.75,3.75,N
25910,2019-04-16,7:57:34,3,14,0,N,1,1,47,2,6,3,N
25911,2019-04-16,9:19:46,3,16,0,N,1,1,58,1,3.5,3.5,N
25912,2019-04-16,8:52:48,3,16,0,Y,1,1,39,2,8.5,4.25,N
25913,2019-04-16,8:52:48,3,16,0,Y,1,2,84,2,1.6,0.8,N
25914,2019-04-16,8:26:23,3,16,0,Y,1,1,43,2,6,3,N
25915,2019-04-16,7:49:49,3,16,794,Y,1,1,25,2,4.4,2.2,N
25916,2019-04-16,9:48:00,3,14,0,N,1,1,56,1,2.55,2.55,N
25917,2019-04-16,10:08:45,3,16,444,Y,1,1,42,1,2.5,2.5,N
25918,2019-04-16,9:56:39,3,14,0,N,1,1,36,1,3.75,3.75,N
25919,2019-04-16,7:50:25,3,20,0,Y,1,1,31,2,4.4,2.2,N
25920,2019-04-16,7:26:35,3,14,580,N,1,1,58,1,3.5,3.5,N
25921,2019-04-16,10:24:25,3,14,0,Y,1,1,56,2,5.1,2.55,N
25922,2019-04-16,9:07:45,3,20,0,Y,1,1,61,2,9.5,4.75,N
25923,2019-04-16,7:16:22,3,20,0,Y,1,1,60,1,3.75,3.75,N
25924,2019-04-16,9:25:23,3,20,0,Y,1,1,32,2,6,3,N
25925,2019-04-16,10:20:50,3,16,392,N,1,1,42,2,5,2.5,N
25926,2019-04-16,10:20:50,3,16,392,N,1,5,72,1,3.25,3.25,N
25927,2019-04-16,10:50:10,3,16,692,Y,1,1,32,1,3,3,N
25928,2019-04-16,7:39:57,3,14,0,Y,1,1,22,1,2,2,N
25929,2019-04-16,8:22:58,3,20,0,N,1,1,54,2,5,2.5,N
25930,2019-04-16,10:27:48,3,16,0,N,1,1,47,2,6,3,N
25931,2019-04-16,10:55:29,3,14,0,Y,1,1,53,1,3,3,N
25932,2019-04-16,9:11:48,3,20,0,Y,1,1,29,1,2.5,2.5,N
25933,2019-04-16,10:25:40,3,20,0,N,1,1,55,1,4,4,N
25934,2019-04-16,7:06:06,3,16,0,N,1,1,49,2,6,3,N
25935,2019-04-16,10:01:52,3,20,325,N,1,1,34,1,2.45,2.45,N
25936,2019-04-16,10:01:52,3,20,325,N,1,5,78,1,4.5,4.5,N
25937,2019-04-16,8:55:32,3,20,0,Y,1,1,37,2,6,3,N
25938,2019-04-16,8:55:32,3,20,0,Y,1,2,64,1,0.8,0.8,N
25939,2019-04-16,10:04:14,3,16,0,N,1,1,33,1,3.5,3.5,N
25940,2019-04-16,7:36:19,3,14,0,Y,1,1,27,2,7,3.5,N
25941,2019-04-16,10:56:34,3,14,146,N,1,1,49,2,6,3,N
25942,2019-04-16,8:06:42,3,16,0,N,1,1,25,1,2.2,2.2,N
25943,2019-04-16,7:35:18,3,20,380,N,1,1,32,1,3,3,N
25944,2019-04-16,7:51:14,3,20,0,Y,1,1,34,2,4.9,2.45,N
25945,2019-04-16,7:51:14,3,20,0,Y,1,5,79,1,3.75,3.75,N
25946,2019-04-16,7:23:33,3,16,0,Y,1,1,30,1,3,3,N
25947,2019-04-16,17:04:53,3,17,579,Y,1,1,50,2,5,2.5,N
25948,2019-04-16,11:46:30,3,17,0,Y,1,1,53,2,6,3,N
25949,2019-04-16,11:50:00,3,17,0,Y,1,1,44,1,2.5,2.5,N
25950,2019-04-16,12:57:17,3,12,0,Y,1,1,40,1,3.75,3.75,N
25951,2019-04-16,12:57:17,3,12,0,Y,1,2,63,2,1.6,0.8,N
25952,2019-04-16,18:50:33,3,12,0,N,1,1,33,2,7,3.5,N
25953,2019-04-16,13:54:34,3,17,0,Y,1,1,42,1,2.5,2.5,N
25954,2019-04-16,19:12:30,3,12,0,Y,1,1,32,1,3,3,N
25955,2019-04-16,19:12:30,3,12,0,Y,1,5,70,1,3.25,3.25,N
25956,2019-04-16,19:46:42,3,12,0,Y,1,1,51,2,6,3,N
25957,2019-04-16,19:46:42,3,12,0,Y,1,5,71,1,3.75,3.75,N
25958,2019-04-16,15:05:24,3,12,0,Y,1,1,53,1,3,3,N
25959,2019-04-16,15:05:24,3,12,0,Y,7,1,17,1,9.5,9.5,N
25960,2019-04-16,17:35:23,3,12,0,N,1,1,39,1,4.25,4.25,N
25961,2019-04-16,17:35:23,3,12,0,N,1,2,65,2,1.6,0.8,N
25962,2019-04-16,17:35:23,3,12,0,N,1,5,77,1,3,3,N
25963,2019-04-16,11:27:58,3,17,0,Y,1,1,53,2,6,3,N
25964,2019-04-16,12:21:23,3,12,0,N,1,1,39,2,8.5,4.25,N
25965,2019-04-16,12:21:23,3,12,0,N,1,2,64,1,0.8,0.8,N
25966,2019-04-16,18:41:34,3,17,0,Y,1,1,24,2,6,3,N
25967,2019-04-16,18:38:42,3,17,0,Y,1,1,40,1,3.75,3.75,N
25968,2019-04-16,18:38:42,3,17,0,Y,1,2,64,2,1.6,0.8,N
25969,2019-04-16,15:27:21,3,12,0,Y,1,1,29,1,2.5,2.5,N
25970,2019-04-16,16:14:29,3,17,0,Y,1,1,43,1,3,3,N
25971,2019-04-16,16:14:29,3,17,0,Y,1,5,79,1,3.75,3.75,N
25972,2019-04-16,19:06:54,3,12,0,Y,1,1,49,2,6,3,N
25973,2019-04-16,14:56:48,3,12,0,Y,1,1,60,1,3.75,3.75,N
25974,2019-04-16,15:19:02,3,17,622,N,1,1,55,2,8,4,N
25975,2019-04-16,19:51:42,3,12,0,N,1,1,27,2,7,3.5,N
25976,2019-04-16,19:26:40,3,17,208,Y,1,1,23,2,5,2.5,N
25977,2019-04-16,15:58:21,3,12,284,Y,1,1,33,1,3.5,3.5,N
25978,2019-04-16,13:00:08,3,12,128,N,1,1,55,2,8,4,N
25979,2019-04-16,17:29:11,3,12,0,Y,1,1,32,1,3,3,N
25980,2019-04-16,18:13:49,3,17,0,N,1,1,50,2,5,2.5,N
25981,2019-04-16,15:31:03,3,17,0,Y,1,1,42,1,2.5,2.5,N
25982,2019-04-16,15:31:03,3,17,0,Y,7,1,5,1,15,15,N
25983,2019-04-16,16:21:41,3,17,0,N,1,1,54,1,2.5,2.5,N
25984,2019-04-16,11:22:42,3,12,0,Y,1,1,48,1,2.5,2.5,N
25985,2019-04-16,11:22:42,3,12,0,Y,1,5,74,1,3.5,3.5,N
25986,2019-04-16,15:08:00,3,12,0,N,1,1,59,2,9,4.5,N
25987,2019-04-16,15:08:00,3,12,0,N,1,5,71,1,3.75,3.75,N
25988,2019-04-16,16:28:38,3,12,0,Y,1,1,24,2,6,3,N
25989,2019-04-16,14:38:11,3,12,0,Y,1,1,49,1,3,3,N
25990,2019-04-16,13:59:15,3,12,0,Y,1,1,42,1,2.5,2.5,N
25991,2019-04-16,19:39:26,3,17,0,N,1,1,54,1,2.5,2.5,N
25992,2019-04-16,19:39:26,3,17,0,N,1,5,79,1,3.75,3.75,N
25993,2019-04-16,15:05:34,3,17,684,Y,1,1,41,2,8.5,4.25,N
25994,2019-04-16,17:31:36,3,17,325,N,1,1,35,2,6.2,3.1,N
25995,2019-04-16,13:14:02,3,12,0,N,1,1,45,2,6,3,N
25996,2019-04-16,19:54:29,3,12,0,Y,1,1,33,1,3.5,3.5,N
25997,2019-04-16,15:17:04,3,12,0,Y,1,1,57,1,3.1,3.1,N
25998,2019-04-16,14:05:31,3,12,291,Y,1,1,33,1,3.5,3.5,N
25999,2019-04-16,14:05:31,3,12,291,Y,1,5,71,1,3.75,3.75,N
26000,2019-04-16,14:05:31,3,12,291,Y,7,1,11,1,8.95,8.95,N
26001,2019-04-16,15:50:24,3,17,0,Y,1,1,33,1,3.5,3.5,N
26002,2019-04-16,15:03:13,3,12,0,N,1,1,60,2,7.5,3.75,N
26003,2019-04-16,19:48:24,3,12,0,Y,1,1,28,2,4,2,N
26004,2019-04-16,14:06:49,3,17,0,Y,1,1,40,1,3.75,3.75,N
26005,2019-04-16,19:17:31,3,12,0,N,1,1,60,2,7.5,3.75,N
26006,2019-04-16,16:36:31,3,12,603,Y,1,1,57,1,3.1,3.1,N
26007,2019-04-16,19:33:40,3,12,0,N,1,1,27,2,7,3.5,N
26008,2019-04-16,13:35:37,3,17,0,N,1,1,50,2,5,2.5,N
26009,2019-04-16,12:06:32,3,12,0,N,1,1,27,1,3.5,3.5,N
26010,2019-04-16,19:19:24,3,17,0,N,1,1,60,1,3.75,3.75,N
26011,2019-04-16,11:51:38,3,12,0,Y,1,1,50,2,5,2.5,N
26012,2019-04-16,17:17:53,3,12,542,N,1,1,59,2,9,4.5,N
26013,2019-04-16,11:07:15,3,17,0,Y,1,1,42,1,2.5,2.5,N
26014,2019-04-16,11:07:15,3,17,0,Y,1,5,79,1,3.75,3.75,N
26015,2019-04-16,13:34:05,3,17,738,Y,1,1,38,1,3.75,3.75,N
26016,2019-04-16,13:16:12,3,17,0,N,1,1,33,1,3.5,3.5,N
26017,2019-04-16,13:16:12,3,17,0,N,1,5,73,1,3.75,3.75,N
26018,2019-04-16,12:28:40,3,12,665,N,1,1,48,1,2.5,2.5,N
26019,2019-04-16,12:35:53,3,17,0,Y,1,1,38,2,7.5,3.75,N
26020,2019-04-16,17:01:29,3,12,28,N,1,1,56,1,2.55,2.55,N
26021,2019-04-16,19:42:45,3,12,0,Y,1,1,37,2,6,3,N
26022,2019-04-16,17:50:09,3,12,0,N,1,1,25,2,4.4,2.2,N
26023,2019-04-16,19:09:00,3,17,0,N,1,1,26,2,6,3,N
26024,2019-04-16,16:15:40,3,17,0,N,1,1,31,1,2.2,2.2,N
26025,2019-04-16,13:43:23,3,12,479,Y,1,1,33,2,7,3.5,N
26026,2019-04-16,18:16:21,3,17,0,Y,1,1,45,1,3,3,N
26027,2019-04-16,11:41:42,3,12,0,N,1,1,43,1,3,3,N
26028,2019-04-16,11:41:42,3,12,0,N,1,5,79,1,3.75,3.75,N
26029,2019-04-16,19:07:16,3,12,0,N,1,1,60,1,3.75,3.75,N
26030,2019-04-16,13:41:20,3,12,0,Y,1,1,29,1,2.5,2.5,N
26031,2019-04-16,15:30:36,3,17,0,N,1,1,42,1,2.5,2.5,N
26032,2019-04-16,18:00:07,3,17,0,N,1,1,45,2,6,3,N
26033,2019-04-16,18:00:07,3,17,0,N,1,5,73,1,3.75,3.75,N
26034,2019-04-16,17:01:08,3,17,0,N,1,1,35,2,6.2,3.1,N
26035,2019-04-16,17:49:57,3,12,574,Y,1,1,61,1,4.75,4.75,N
26036,2019-04-16,18:30:36,3,17,0,Y,1,1,37,2,6,3,N
26037,2019-04-16,12:24:18,3,12,723,Y,1,1,61,1,4.75,4.75,N
26038,2019-04-16,13:33:47,3,17,0,Y,1,1,52,2,5,2.5,N
26039,2019-04-16,13:33:56,3,17,0,Y,1,1,45,1,3,3,N
26040,2019-04-16,13:40:39,3,12,0,N,1,1,50,2,5,2.5,N
26041,2019-04-16,16:09:46,3,17,0,Y,1,1,22,2,4,2,N
26042,2019-04-16,16:09:46,3,17,0,Y,9,1,83,1,14,14,N
26043,2019-04-16,19:46:43,3,12,0,Y,1,1,41,2,8.5,4.25,N
26044,2019-04-16,18:46:22,3,17,0,Y,1,1,39,2,8.5,4.25,N
26045,2019-04-16,19:40:36,3,12,0,N,1,1,59,1,4.5,4.5,N
26046,2019-04-16,18:08:12,3,12,541,N,1,1,33,1,3.5,3.5,N
26047,2019-04-16,19:41:44,3,17,0,N,1,1,48,1,2.5,2.5,N
26048,2019-04-16,16:52:32,3,17,361,Y,1,1,36,2,7.5,3.75,N
26049,2019-04-16,14:10:56,3,12,0,N,1,1,26,2,6,3,N
26050,2019-04-16,15:15:04,3,17,0,N,1,1,55,1,4,4,N
26051,2019-04-16,15:08:23,3,17,751,Y,1,1,41,2,8.5,4.25,N
26052,2019-04-16,15:08:23,3,17,751,Y,1,5,79,1,3.75,3.75,N
26053,2019-04-16,14:47:06,3,17,0,N,1,1,26,1,3,3,N
26054,2019-04-16,15:31:46,3,17,0,Y,1,1,23,1,2.5,2.5,N
26055,2019-04-16,18:04:54,3,17,0,N,1,1,61,1,4.75,4.75,N
26056,2019-04-16,19:20:22,3,12,0,Y,1,1,37,2,6,3,N
26057,2019-04-16,18:48:27,3,17,0,N,1,1,22,1,2,2,N
26058,2019-04-16,16:11:35,3,12,651,N,1,1,42,2,5,2.5,N
26059,2019-04-16,14:23:11,3,17,0,N,1,1,53,2,6,3,N
26060,2019-04-16,14:23:11,3,17,0,N,1,5,72,1,3.25,3.25,N
26061,2019-04-16,17:39:04,3,12,0,Y,1,1,45,1,3,3,N
26062,2019-04-16,16:51:21,3,12,0,N,1,1,33,2,7,3.5,N
26063,2019-04-16,16:29:17,3,17,0,N,1,1,47,1,3,3,N
26064,2019-04-16,16:29:17,3,17,0,N,1,5,77,1,3,3,N
26065,2019-04-16,13:09:30,3,17,0,N,1,1,44,1,2.5,2.5,N
26066,2019-04-16,18:57:52,3,17,0,N,1,1,33,2,7,3.5,N
26067,2019-04-16,16:22:08,3,17,0,N,1,1,28,2,4,2,N
26068,2019-04-16,16:49:02,3,12,0,Y,1,1,29,1,2.5,2.5,N
26069,2019-04-16,11:22:27,3,12,0,N,1,1,43,2,6,3,N
26070,2019-04-16,13:43:41,3,17,0,Y,1,1,55,2,8,4,N
26071,2019-04-16,17:27:36,3,17,515,Y,1,1,28,1,2,2,N
26072,2019-04-16,19:52:15,3,12,0,Y,1,1,45,2,6,3,N
26073,2019-04-16,19:52:15,3,12,0,Y,1,5,79,1,3.75,3.75,N
26074,2019-04-16,12:28:03,3,12,751,N,1,1,53,1,3,3,N
26075,2019-04-16,18:47:19,3,12,0,Y,1,1,53,1,3,3,N
26076,2019-04-16,15:07:00,3,12,0,N,1,1,49,2,6,3,N
26077,2019-04-16,19:37:43,3,17,0,N,1,1,50,2,5,2.5,N
26078,2019-04-16,19:24:50,3,17,140,N,1,1,59,2,9,4.5,N
26079,2019-04-16,12:59:34,3,12,0,N,1,1,22,1,2,2,N
26080,2019-04-16,15:28:37,3,12,0,Y,1,1,22,1,2,2,N
26081,2019-04-16,14:19:33,3,17,0,Y,1,1,48,2,5,2.5,N
26082,2019-04-16,11:38:14,3,17,0,Y,1,1,49,1,3,3,N
26083,2019-04-16,11:23:09,3,12,0,Y,1,1,25,2,4.4,2.2,N
26084,2019-04-16,16:58:02,3,17,0,Y,1,1,44,2,5,2.5,N
26085,2019-04-16,17:04:22,3,17,98,N,1,1,24,2,6,3,N
26086,2019-04-16,15:59:03,3,17,546,N,1,1,39,1,4.25,4.25,N
26087,2019-04-16,17:49:03,3,12,0,N,1,1,40,2,7.5,3.75,N
26088,2019-04-16,16:23:40,3,17,0,N,1,1,43,2,6,3,N
26089,2019-04-16,14:45:00,3,12,0,N,1,1,31,2,4.4,2.2,N
26090,2019-04-16,16:13:25,3,12,0,N,1,1,44,1,2.5,2.5,N
26091,2019-04-16,15:48:57,3,12,0,N,1,1,51,1,3,3,N
26092,2019-04-16,18:00:21,3,17,0,Y,1,1,60,1,3.75,3.75,N
26093,2019-04-16,14:10:24,3,12,0,N,1,1,27,2,7,3.5,N
26094,2019-04-16,14:35:49,3,12,0,Y,1,1,49,1,3,3,N
26095,2019-04-16,18:18:10,3,17,0,N,1,1,28,1,2,2,N
26096,2019-04-16,19:59:51,3,12,0,N,1,1,23,1,2.5,2.5,N
26097,2019-04-16,19:59:51,3,12,0,N,7,1,1,1,18,18,N
26098,2019-04-16,12:03:04,3,17,677,Y,1,1,42,2,5,2.5,N
26099,2019-04-16,19:45:25,3,12,0,N,1,1,50,1,2.5,2.5,N
26100,2019-04-16,15:59:51,3,12,0,Y,1,1,29,1,2.5,2.5,N
26101,2019-04-16,15:59:51,3,12,0,Y,1,5,78,1,4.5,4.5,N
26102,2019-04-16,11:58:06,3,17,10,Y,1,1,31,2,4.4,2.2,N
26103,2019-04-16,13:05:43,3,12,43,N,1,1,32,2,6,3,N
26104,2019-04-16,12:27:38,3,17,0,Y,1,1,27,2,7,3.5,N
26105,2019-04-16,13:49:16,3,12,0,N,1,1,51,1,3,3,N
26106,2019-04-16,18:43:25,3,17,0,Y,1,1,29,2,5,2.5,N
26107,2019-04-16,13:50:54,3,12,0,Y,1,1,22,1,2,2,N
26108,2019-04-16,13:50:54,3,12,0,Y,1,5,75,1,3.5,3.5,N
26109,2019-04-16,15:27:15,3,12,0,N,1,1,58,2,7,3.5,N
26110,2019-04-16,19:01:28,3,17,0,N,1,1,24,1,3,3,N
26111,2019-04-16,19:01:28,3,17,0,N,7,1,2,1,18,18,N
26112,2019-04-16,15:49:19,3,17,233,N,1,1,55,1,4,4,N
26113,2019-04-16,14:39:12,3,12,57,Y,1,1,48,2,5,2.5,N
26114,2019-04-16,14:39:12,3,12,57,Y,1,5,73,1,3.75,3.75,N
26115,2019-04-16,14:24:24,3,12,0,Y,1,1,48,1,2.5,2.5,N
26116,2019-04-16,14:24:24,3,12,0,Y,1,5,71,1,3.75,3.75,N
26117,2019-04-16,17:45:27,3,17,174,Y,1,1,49,2,6,3,N
26118,2019-04-16,17:45:27,3,17,174,Y,1,5,78,1,4.5,4.5,N
26119,2019-04-16,11:35:41,3,17,0,Y,1,1,35,2,6.2,3.1,N
26120,2019-04-16,15:30:56,3,12,0,Y,1,1,53,2,6,3,N
26121,2019-04-16,12:23:31,3,17,0,N,1,1,53,2,6,3,N
26122,2019-04-16,12:23:31,3,17,0,N,7,1,17,1,9.5,9.5,N
26123,2019-04-16,16:06:24,3,17,0,Y,1,1,60,1,3.75,3.75,N
26124,2019-04-16,16:06:24,3,17,0,Y,1,5,79,1,3.75,3.75,N
26125,2019-04-16,13:15:51,3,17,0,N,1,1,55,1,4,4,N
26126,2019-04-16,13:15:51,3,17,0,N,1,5,72,1,3.25,3.25,N
26127,2019-04-16,12:44:32,3,17,0,Y,1,1,44,1,2.5,2.5,N
26128,2019-04-16,13:47:38,3,17,0,N,1,1,40,1,3.75,3.75,N
26129,2019-04-16,13:47:38,3,17,0,N,1,2,63,2,1.6,0.8,N
26130,2019-04-16,11:15:55,3,12,0,Y,1,1,46,1,2.5,2.5,N
26131,2019-04-16,11:15:55,3,12,0,Y,9,1,83,1,14,14,N
26132,2019-04-16,17:36:29,3,17,311,N,1,1,51,1,3,3,N
26133,2019-04-16,14:54:08,3,17,0,N,1,1,38,2,7.5,3.75,N
26134,2019-04-16,14:54:08,3,17,0,N,1,2,65,1,0.8,0.8,N
26135,2019-04-16,18:37:01,3,12,725,N,1,1,43,2,6,3,N
26136,2019-04-16,18:37:01,3,12,725,N,7,1,14,1,8.95,8.95,N
26137,2019-04-16,11:48:30,3,17,0,Y,1,1,58,2,7,3.5,N
26138,2019-04-16,11:48:30,3,17,0,Y,7,1,21,1,13.33,13.33,N
26139,2019-04-16,15:48:29,3,17,0,Y,1,1,49,1,3,3,N
26140,2019-04-16,19:33:04,3,17,0,Y,1,1,59,2,9,4.5,N
26141,2019-04-16,19:33:04,3,17,0,Y,1,5,75,1,3.5,3.5,N
26142,2019-04-16,14:10:25,3,17,0,N,1,1,32,1,3,3,N
26143,2019-04-16,13:34:08,3,17,0,Y,1,1,33,1,3.5,3.5,N
26144,2019-04-16,11:54:26,3,12,0,Y,1,1,31,2,4.4,2.2,N
26145,2019-04-16,17:14:14,3,12,0,Y,1,1,28,1,2,2,N
26146,2019-04-16,16:09:07,3,17,0,Y,1,1,28,1,2,2,N
26147,2019-04-16,17:40:12,3,12,485,N,1,1,57,2,6.2,3.1,N
26148,2019-04-16,15:12:10,3,12,0,N,1,1,49,2,6,3,N
26149,2019-04-16,15:12:10,3,12,0,N,1,5,78,1,4.5,4.5,N
26150,2019-04-16,16:58:24,3,17,0,N,1,1,29,2,5,2.5,N
26151,2019-04-16,12:29:24,3,17,0,N,1,1,28,1,2,2,N
26152,2019-04-16,12:29:24,3,17,0,N,9,1,83,1,14,14,N
26153,2019-04-16,19:40:54,3,12,0,N,1,1,29,2,5,2.5,N
26154,2019-04-16,19:14:52,3,12,0,N,1,1,28,1,2,2,N
26155,2019-04-16,19:14:52,3,12,0,N,1,5,72,1,3.25,3.25,N
26156,2019-04-16,14:55:51,3,17,0,Y,1,1,40,2,7.5,3.75,N
26157,2019-04-16,14:55:51,3,17,0,Y,1,2,64,2,1.6,0.8,N
26158,2019-04-16,14:55:51,3,17,0,Y,1,5,70,1,3.25,3.25,N
26159,2019-04-16,11:18:37,3,17,0,Y,1,1,55,1,4,4,N
26160,2019-04-16,13:35:14,3,12,167,Y,1,1,51,1,3,3,N
26161,2019-04-16,13:35:14,3,12,167,Y,7,1,20,1,7.6,7.6,N
26162,2019-04-16,11:09:23,3,12,0,Y,1,1,61,2,9.5,4.75,N
26163,2019-04-16,16:05:59,3,17,0,Y,1,1,47,1,3,3,N
26164,2019-04-16,19:18:03,3,12,0,Y,1,1,41,1,4.25,4.25,N
26165,2019-04-16,19:18:03,3,12,0,Y,1,2,65,1,0.8,0.8,N
26166,2019-04-16,19:37:37,3,17,561,Y,1,1,23,1,2.5,2.5,N
26167,2019-04-16,19:37:37,3,17,561,Y,1,5,77,1,3,3,N
26168,2019-04-16,19:37:37,3,17,561,Y,7,1,6,1,21,21,N
26169,2019-04-16,13:54:07,3,17,0,N,1,1,58,1,3.5,3.5,N
